system,split,beam_size,normalization,weight_token_logprob_avg,weight_summac_style_score,weight_factcc_style_score,weight_entity_support_score,rouge1,rouge2,rougeL,rougeLsum,summac_style_score,factcc_style_score,entity_support_score,factuality_composite,summary_len_tokens
custom_0252,val_tune,8,zscore,0.5,0.0,0.0,0.5,0.464938,0.232321,0.37767,0.37767,0.210401,0.281396,0.669365,0.387054,23.96875
custom_0378,val_tune,8,zscore,0.75,0.0,0.0,0.75,0.464938,0.232321,0.37767,0.37767,0.210401,0.281396,0.669365,0.387054,23.96875
custom_0504,val_tune,8,zscore,1.0,0.0,0.0,1.0,0.464938,0.232321,0.37767,0.37767,0.210401,0.281396,0.669365,0.387054,23.96875
custom_0142,val_tune,4,zscore,0.25,0.0,0.75,0.5,0.449251,0.217383,0.368228,0.368228,0.176692,0.348281,0.635988,0.386987,24.46875
custom_0138,val_tune,4,zscore,0.25,0.0,0.5,0.75,0.448723,0.218111,0.369017,0.369017,0.176692,0.348059,0.63609,0.386947,24.390625
custom_0273,val_tune,4,zscore,0.5,0.0,1.0,0.75,0.448955,0.217383,0.368405,0.368405,0.177105,0.347873,0.635712,0.386897,24.375
custom_0141,val_tune,4,zscore,0.25,0.0,0.75,0.25,0.44719,0.215513,0.366647,0.366647,0.177659,0.348472,0.634333,0.386821,24.375
custom_0137,val_tune,4,zscore,0.25,0.0,0.5,0.5,0.448955,0.217383,0.368405,0.368405,0.176692,0.347897,0.635868,0.386819,24.375
custom_0274,val_tune,4,zscore,0.5,0.0,1.0,1.0,0.448955,0.217383,0.368405,0.368405,0.176692,0.347897,0.635868,0.386819,24.375
custom_0203,val_tune,4,zscore,0.25,0.75,0.0,0.75,0.452251,0.220177,0.369876,0.369876,0.235709,0.293036,0.63131,0.386685,24.171875
custom_0127,val_tune,8,zscore,0.25,0.0,0.0,0.5,0.461532,0.231735,0.378816,0.378816,0.208185,0.280883,0.670966,0.386678,23.9375
custom_0254,val_tune,8,zscore,0.5,0.0,0.0,1.0,0.461532,0.231735,0.378816,0.378816,0.208185,0.280883,0.670966,0.386678,23.9375
custom_0139,val_tune,4,zscore,0.25,0.0,0.5,1.0,0.449116,0.219202,0.370926,0.370926,0.176698,0.346281,0.637036,0.386672,24.40625
custom_0535,val_tune,4,zscore,1.0,0.25,0.5,0.0,0.445849,0.217703,0.365872,0.365872,0.202424,0.330291,0.627132,0.386616,23.984375
custom_0271,val_tune,4,zscore,0.5,0.0,1.0,0.25,0.445285,0.214736,0.365263,0.365263,0.177102,0.347741,0.634408,0.386417,24.328125
custom_0202,val_tune,4,zscore,0.25,0.75,0.0,0.5,0.452963,0.219805,0.368504,0.368504,0.235709,0.292792,0.630649,0.386383,24.25
custom_0136,val_tune,4,zscore,0.25,0.0,0.5,0.25,0.446642,0.215513,0.365962,0.365962,0.176245,0.347767,0.634871,0.386294,24.34375
custom_0272,val_tune,4,zscore,0.5,0.0,1.0,0.5,0.446642,0.215513,0.365962,0.365962,0.176245,0.347767,0.634871,0.386294,24.34375
custom_0134,val_tune,4,zscore,0.25,0.0,0.25,1.0,0.447814,0.219219,0.370228,0.370228,0.178445,0.343522,0.636846,0.386271,24.328125
custom_0179,val_tune,4,zscore,0.25,0.5,0.0,1.0,0.451064,0.220313,0.369558,0.369558,0.227398,0.295843,0.635553,0.386264,24.28125
custom_0268,val_tune,4,zscore,0.5,0.0,0.75,0.75,0.448174,0.217383,0.367624,0.367624,0.176585,0.34629,0.635712,0.386195,24.375
custom_0269,val_tune,4,zscore,0.5,0.0,0.75,1.0,0.448174,0.217383,0.367624,0.367624,0.176171,0.346313,0.635868,0.386117,24.375
custom_0536,val_tune,4,zscore,1.0,0.25,0.5,0.25,0.445742,0.21772,0.365858,0.365858,0.196051,0.331662,0.63055,0.386088,24.03125
custom_0201,val_tune,4,zscore,0.25,0.75,0.0,0.25,0.453819,0.219804,0.368271,0.368271,0.235842,0.292642,0.629763,0.386082,24.453125
custom_0399,val_tune,4,zscore,0.75,0.0,1.0,1.0,0.447979,0.217257,0.367429,0.367429,0.176585,0.346218,0.635252,0.386018,24.390625
custom_0555,val_tune,4,zscore,1.0,0.5,0.25,0.0,0.453594,0.223437,0.371044,0.371044,0.220989,0.314756,0.621389,0.385711,24.15625
custom_0133,val_tune,4,zscore,0.25,0.0,0.25,0.75,0.448296,0.219068,0.37077,0.37077,0.176171,0.344194,0.636651,0.385672,24.359375
custom_0178,val_tune,4,zscore,0.25,0.5,0.0,0.75,0.452617,0.219917,0.370236,0.370236,0.227398,0.294354,0.63515,0.385634,24.234375
custom_0132,val_tune,4,zscore,0.25,0.0,0.25,0.5,0.448528,0.218341,0.370159,0.370159,0.176585,0.344008,0.636273,0.385622,24.34375
custom_0264,val_tune,4,zscore,0.5,0.0,0.5,1.0,0.448528,0.218341,0.370159,0.370159,0.176585,0.344008,0.636273,0.385622,24.34375
custom_0267,val_tune,4,zscore,0.5,0.0,0.75,0.5,0.445861,0.215513,0.365181,0.365181,0.175724,0.346183,0.634871,0.385593,24.34375
custom_0266,val_tune,4,zscore,0.5,0.0,0.75,0.25,0.444762,0.214946,0.36474,0.36474,0.176581,0.345802,0.634289,0.385557,24.3125
custom_0397,val_tune,4,zscore,0.75,0.0,1.0,0.5,0.444762,0.214946,0.36474,0.36474,0.176581,0.345802,0.634289,0.385557,24.3125
custom_0377,val_tune,8,zscore,0.75,0.0,0.0,0.5,0.461971,0.231099,0.376852,0.376852,0.215789,0.272051,0.668511,0.385451,23.890625
custom_0398,val_tune,4,zscore,0.75,0.0,1.0,0.75,0.446119,0.215723,0.365439,0.365439,0.175724,0.345828,0.634752,0.385435,24.328125
custom_0503,val_tune,16,zscore,1.0,0.0,0.0,0.75,0.462182,0.231331,0.375018,0.375018,0.204679,0.259757,0.691825,0.38542,23.484375
custom_0145,val_tune,4,zscore,0.25,0.0,1.0,0.0,0.447271,0.215768,0.367557,0.367557,0.17827,0.350135,0.626804,0.38507,24.484375
custom_0263,val_tune,4,zscore,0.5,0.0,0.5,0.75,0.449303,0.218052,0.36885,0.36885,0.176585,0.343337,0.635033,0.384985,24.421875
custom_0389,val_tune,4,zscore,0.75,0.0,0.5,1.0,0.449303,0.218052,0.36885,0.36885,0.176585,0.343337,0.635033,0.384985,24.421875
custom_0394,val_tune,4,zscore,0.75,0.0,0.75,1.0,0.449303,0.218052,0.36885,0.36885,0.176585,0.343337,0.635033,0.384985,24.421875
custom_0534,val_tune,4,zscore,1.0,0.25,0.25,1.0,0.447131,0.217111,0.367056,0.367056,0.194965,0.32607,0.633799,0.384945,24.296875
custom_0377,val_tune,16,zscore,0.75,0.0,0.0,0.5,0.462983,0.231331,0.375018,0.375018,0.205925,0.259391,0.689481,0.384932,23.484375
custom_0532,val_tune,4,zscore,1.0,0.25,0.25,0.5,0.445346,0.2159,0.36593,0.36593,0.194842,0.326044,0.633567,0.384818,24.265625
custom_0533,val_tune,4,zscore,1.0,0.25,0.25,0.75,0.445346,0.2159,0.36593,0.36593,0.194842,0.326044,0.633567,0.384818,24.265625
custom_0135,val_tune,4,zscore,0.25,0.0,0.5,0.0,0.446782,0.215617,0.367569,0.367569,0.177907,0.349698,0.626577,0.384727,24.40625
custom_0140,val_tune,4,zscore,0.25,0.0,0.75,0.0,0.446782,0.215617,0.367569,0.367569,0.177907,0.349698,0.626577,0.384727,24.40625
custom_0270,val_tune,4,zscore,0.5,0.0,1.0,0.0,0.446782,0.215617,0.367569,0.367569,0.177907,0.349698,0.626577,0.384727,24.40625
custom_0392,val_tune,4,zscore,0.75,0.0,0.75,0.5,0.445828,0.215531,0.365903,0.365903,0.176581,0.343276,0.63419,0.384682,24.359375
custom_0518,val_tune,4,zscore,1.0,0.0,0.75,0.75,0.445828,0.215531,0.365903,0.365903,0.176581,0.343276,0.63419,0.384682,24.359375
custom_0523,val_tune,4,zscore,1.0,0.0,1.0,0.75,0.445828,0.215531,0.365903,0.365903,0.176581,0.343276,0.63419,0.384682,24.359375
custom_0131,val_tune,4,zscore,0.25,0.0,0.25,0.25,0.447185,0.216308,0.366602,0.366602,0.175724,0.343302,0.634653,0.38456,24.375
custom_0262,val_tune,4,zscore,0.5,0.0,0.5,0.5,0.447185,0.216308,0.366602,0.366602,0.175724,0.343302,0.634653,0.38456,24.375
custom_0388,val_tune,4,zscore,0.75,0.0,0.5,0.75,0.447185,0.216308,0.366602,0.366602,0.175724,0.343302,0.634653,0.38456,24.375
custom_0393,val_tune,4,zscore,0.75,0.0,0.75,0.75,0.447185,0.216308,0.366602,0.366602,0.175724,0.343302,0.634653,0.38456,24.375
custom_0519,val_tune,4,zscore,1.0,0.0,0.75,1.0,0.447185,0.216308,0.366602,0.366602,0.175724,0.343302,0.634653,0.38456,24.375
custom_0524,val_tune,4,zscore,1.0,0.0,1.0,1.0,0.447185,0.216308,0.366602,0.366602,0.175724,0.343302,0.634653,0.38456,24.375
custom_0261,val_tune,4,zscore,0.5,0.0,0.5,0.25,0.445634,0.21538,0.365736,0.365736,0.176218,0.343223,0.634083,0.384508,24.375
custom_0522,val_tune,4,zscore,1.0,0.0,1.0,0.5,0.445634,0.21538,0.365736,0.365736,0.176218,0.343223,0.634083,0.384508,24.375
custom_0265,val_tune,4,zscore,0.5,0.0,0.75,0.0,0.445349,0.216111,0.365355,0.365355,0.176218,0.345749,0.631377,0.384448,24.171875
custom_0396,val_tune,4,zscore,0.75,0.0,1.0,0.25,0.445349,0.216111,0.365355,0.365355,0.176218,0.345749,0.631377,0.384448,24.171875
custom_0259,val_tune,4,zscore,0.5,0.0,0.25,1.0,0.449577,0.218196,0.369124,0.369124,0.178858,0.338731,0.635597,0.384395,24.390625
custom_0229,val_tune,4,zscore,0.25,1.0,0.0,1.0,0.453263,0.221756,0.371453,0.371453,0.237075,0.284056,0.63186,0.38433,24.109375
custom_0387,val_tune,4,zscore,0.75,0.0,0.5,0.5,0.446642,0.215927,0.365658,0.365658,0.177327,0.341614,0.63386,0.384267,24.390625
custom_0517,val_tune,4,zscore,1.0,0.0,0.75,0.5,0.446642,0.215927,0.365658,0.365658,0.177327,0.341614,0.63386,0.384267,24.390625
custom_0258,val_tune,4,zscore,0.5,0.0,0.25,0.75,0.45039,0.218617,0.368851,0.368851,0.179967,0.33705,0.634914,0.383977,24.421875
custom_0503,val_tune,8,zscore,1.0,0.0,0.0,0.75,0.462582,0.231081,0.376802,0.376802,0.210401,0.272153,0.668829,0.383795,23.90625
custom_0251,val_tune,8,zscore,0.5,0.0,0.0,0.25,0.459584,0.228383,0.378232,0.378232,0.212331,0.273,0.666024,0.383785,24.0625
custom_0502,val_tune,8,zscore,1.0,0.0,0.0,0.5,0.459584,0.228383,0.378232,0.378232,0.212331,0.273,0.666024,0.383785,24.0625
custom_0228,val_tune,4,zscore,0.25,1.0,0.0,0.75,0.454817,0.221361,0.372132,0.372132,0.237075,0.282567,0.631457,0.3837,24.0625
custom_0376,val_tune,8,zscore,0.75,0.0,0.0,0.25,0.458748,0.228485,0.37864,0.37864,0.218527,0.271102,0.661142,0.38359,24.03125
custom_0501,val_tune,8,zscore,1.0,0.0,0.0,0.25,0.458748,0.228485,0.37864,0.37864,0.218527,0.271102,0.661142,0.38359,24.03125
logprob_plus_factcc,val_tune,4,zscore,0.5,0.0,0.5,0.0,0.446415,0.216696,0.366518,0.366518,0.176218,0.343223,0.631277,0.383573,24.21875
custom_0130,val_tune,4,zscore,0.25,0.0,0.25,0.0,0.446415,0.216696,0.366518,0.366518,0.176218,0.343223,0.631277,0.383573,24.21875
custom_0260,val_tune,4,zscore,0.5,0.0,0.5,0.0,0.446415,0.216696,0.366518,0.366518,0.176218,0.343223,0.631277,0.383573,24.21875
custom_0390,val_tune,4,zscore,0.75,0.0,0.75,0.0,0.446415,0.216696,0.366518,0.366518,0.176218,0.343223,0.631277,0.383573,24.21875
custom_0391,val_tune,4,zscore,0.75,0.0,0.75,0.25,0.446415,0.216696,0.366518,0.366518,0.176218,0.343223,0.631277,0.383573,24.21875
custom_0395,val_tune,4,zscore,0.75,0.0,1.0,0.0,0.446415,0.216696,0.366518,0.366518,0.176218,0.343223,0.631277,0.383573,24.21875
custom_0520,val_tune,4,zscore,1.0,0.0,1.0,0.0,0.446415,0.216696,0.366518,0.366518,0.176218,0.343223,0.631277,0.383573,24.21875
custom_0521,val_tune,4,zscore,1.0,0.0,1.0,0.25,0.446415,0.216696,0.366518,0.366518,0.176218,0.343223,0.631277,0.383573,24.21875
custom_0531,val_tune,4,zscore,1.0,0.25,0.25,0.25,0.444608,0.216773,0.365713,0.365713,0.193697,0.326026,0.630613,0.383445,24.0625
custom_0227,val_tune,4,zscore,0.25,1.0,0.0,0.5,0.456579,0.221113,0.370722,0.370722,0.237422,0.282287,0.630506,0.383405,24.28125
custom_0385,val_tune,4,zscore,0.75,0.0,0.5,0.0,0.447423,0.217243,0.366439,0.366439,0.177327,0.341614,0.631054,0.383332,24.234375
custom_0386,val_tune,4,zscore,0.75,0.0,0.5,0.25,0.447423,0.217243,0.366439,0.366439,0.177327,0.341614,0.631054,0.383332,24.234375
custom_0515,val_tune,4,zscore,1.0,0.0,0.75,0.0,0.447423,0.217243,0.366439,0.366439,0.177327,0.341614,0.631054,0.383332,24.234375
custom_0516,val_tune,4,zscore,1.0,0.0,0.75,0.25,0.447423,0.217243,0.366439,0.366439,0.177327,0.341614,0.631054,0.383332,24.234375
custom_0525,val_tune,8,zscore,1.0,0.25,0.0,0.0,0.460096,0.230708,0.379303,0.379303,0.240333,0.263196,0.645866,0.383131,23.875
custom_0530,val_tune,4,zscore,1.0,0.25,0.25,0.0,0.444845,0.216819,0.365843,0.365843,0.20007,0.323634,0.625653,0.383119,24.03125
custom_0176,val_tune,4,zscore,0.25,0.5,0.0,0.25,0.453532,0.219204,0.369437,0.369437,0.233247,0.285013,0.629874,0.382711,24.453125
custom_0352,val_tune,4,zscore,0.5,1.0,0.0,0.5,0.453532,0.219204,0.369437,0.369437,0.233247,0.285013,0.629874,0.382711,24.453125
custom_0151,val_tune,4,zscore,0.25,0.25,0.0,0.25,0.455859,0.222124,0.371579,0.371579,0.231703,0.285565,0.630158,0.382476,24.375
custom_0302,val_tune,4,zscore,0.5,0.5,0.0,0.5,0.455859,0.222124,0.371579,0.371579,0.231703,0.285565,0.630158,0.382476,24.375
custom_0327,val_tune,4,zscore,0.5,0.75,0.0,0.5,0.455859,0.222124,0.371579,0.371579,0.231703,0.285565,0.630158,0.382476,24.375
custom_0328,val_tune,4,zscore,0.5,0.75,0.0,0.75,0.455859,0.222124,0.371579,0.371579,0.231703,0.285565,0.630158,0.382476,24.375
custom_0453,val_tune,4,zscore,0.75,0.75,0.0,0.75,0.455859,0.222124,0.371579,0.371579,0.231703,0.285565,0.630158,0.382476,24.375
custom_0454,val_tune,4,zscore,0.75,0.75,0.0,1.0,0.455859,0.222124,0.371579,0.371579,0.231703,0.285565,0.630158,0.382476,24.375
custom_0478,val_tune,4,zscore,0.75,1.0,0.0,0.75,0.455859,0.222124,0.371579,0.371579,0.231703,0.285565,0.630158,0.382476,24.375
custom_0479,val_tune,4,zscore,0.75,1.0,0.0,1.0,0.455859,0.222124,0.371579,0.371579,0.231703,0.285565,0.630158,0.382476,24.375
custom_0604,val_tune,4,zscore,1.0,1.0,0.0,1.0,0.455859,0.222124,0.371579,0.371579,0.231703,0.285565,0.630158,0.382476,24.375
custom_0256,val_tune,4,zscore,0.5,0.0,0.25,0.25,0.44485,0.216052,0.364531,0.364531,0.180588,0.333253,0.633574,0.382472,24.3125
custom_0512,val_tune,4,zscore,1.0,0.0,0.5,0.5,0.44485,0.216052,0.364531,0.364531,0.180588,0.333253,0.633574,0.382472,24.3125
custom_0301,val_tune,4,zscore,0.5,0.5,0.0,0.25,0.455324,0.222215,0.371702,0.371702,0.231697,0.285539,0.630046,0.382428,24.34375
custom_0452,val_tune,4,zscore,0.75,0.75,0.0,0.5,0.455324,0.222215,0.371702,0.371702,0.231697,0.285539,0.630046,0.382428,24.34375
custom_0477,val_tune,4,zscore,0.75,1.0,0.0,0.5,0.455324,0.222215,0.371702,0.371702,0.231697,0.285539,0.630046,0.382428,24.34375
custom_0602,val_tune,4,zscore,1.0,1.0,0.0,0.5,0.455324,0.222215,0.371702,0.371702,0.231697,0.285539,0.630046,0.382428,24.34375
custom_0603,val_tune,4,zscore,1.0,1.0,0.0,0.75,0.455324,0.222215,0.371702,0.371702,0.231697,0.285539,0.630046,0.382428,24.34375
custom_0257,val_tune,4,zscore,0.5,0.0,0.25,0.5,0.446219,0.216145,0.365231,0.365231,0.176833,0.334317,0.634226,0.381792,24.328125
custom_0514,val_tune,4,zscore,1.0,0.0,0.5,1.0,0.446219,0.216145,0.365231,0.365231,0.176833,0.334317,0.634226,0.381792,24.328125
custom_0303,val_tune,4,zscore,0.5,0.5,0.0,0.75,0.455558,0.22199,0.371398,0.371398,0.224966,0.286884,0.633469,0.381773,24.4375
custom_0513,val_tune,4,zscore,1.0,0.0,0.5,0.75,0.444669,0.215217,0.364366,0.364366,0.177327,0.334238,0.633656,0.38174,24.328125
custom_0225,val_tune,4,zscore,0.25,1.0,0.0,0.0,0.45479,0.220759,0.367815,0.367815,0.239325,0.285098,0.620664,0.381696,24.453125
custom_0152,val_tune,4,zscore,0.25,0.25,0.0,0.5,0.455059,0.220663,0.370204,0.370204,0.223799,0.286983,0.63428,0.381687,24.421875
custom_0304,val_tune,4,zscore,0.5,0.5,0.0,1.0,0.455059,0.220663,0.370204,0.370204,0.223799,0.286983,0.63428,0.381687,24.421875
custom_0255,val_tune,4,zscore,0.5,0.0,0.25,0.0,0.445631,0.217368,0.365312,0.365312,0.180588,0.333253,0.630769,0.381536,24.15625
custom_0510,val_tune,4,zscore,1.0,0.0,0.5,0.0,0.445631,0.217368,0.365312,0.365312,0.180588,0.333253,0.630769,0.381536,24.15625
custom_0511,val_tune,4,zscore,1.0,0.0,0.5,0.25,0.445631,0.217368,0.365312,0.365312,0.180588,0.333253,0.630769,0.381536,24.15625
custom_0177,val_tune,4,zscore,0.25,0.5,0.0,0.5,0.45363,0.219678,0.369045,0.369045,0.233608,0.279591,0.630931,0.381377,24.296875
custom_0354,val_tune,4,zscore,0.5,1.0,0.0,1.0,0.45363,0.219678,0.369045,0.369045,0.233608,0.279591,0.630931,0.381377,24.296875
summac_only,val_tune,4,zscore,0.0,1.0,0.0,0.0,0.45268,0.219427,0.366313,0.366313,0.24071,0.283711,0.619569,0.38133,24.34375
custom_0025,val_tune,4,zscore,0.0,0.25,0.0,0.0,0.45268,0.219427,0.366313,0.366313,0.24071,0.283711,0.619569,0.38133,24.34375
custom_0050,val_tune,4,zscore,0.0,0.5,0.0,0.0,0.45268,0.219427,0.366313,0.366313,0.24071,0.283711,0.619569,0.38133,24.34375
custom_0075,val_tune,4,zscore,0.0,0.75,0.0,0.0,0.45268,0.219427,0.366313,0.366313,0.24071,0.283711,0.619569,0.38133,24.34375
custom_0100,val_tune,4,zscore,0.0,1.0,0.0,0.0,0.45268,0.219427,0.366313,0.366313,0.24071,0.283711,0.619569,0.38133,24.34375
custom_0353,val_tune,4,zscore,0.5,1.0,0.0,0.75,0.453435,0.219552,0.36885,0.36885,0.233608,0.27952,0.630471,0.3812,24.3125
custom_0329,val_tune,4,zscore,0.5,0.75,0.0,1.0,0.456899,0.22301,0.371849,0.371849,0.231997,0.280127,0.630826,0.380983,24.34375
custom_0154,val_tune,4,zscore,0.25,0.25,0.0,1.0,0.452988,0.222191,0.370973,0.370973,0.223691,0.283223,0.635663,0.380859,24.375
custom_0384,val_tune,4,zscore,0.75,0.0,0.25,1.0,0.446596,0.217352,0.36658,0.36658,0.18013,0.327035,0.634431,0.380532,24.328125
custom_0383,val_tune,4,zscore,0.75,0.0,0.25,0.75,0.445346,0.21605,0.36533,0.36533,0.180014,0.327035,0.634311,0.380453,24.328125
custom_0509,val_tune,4,zscore,1.0,0.0,0.25,1.0,0.445346,0.21605,0.36533,0.36533,0.180014,0.327035,0.634311,0.380453,24.328125
custom_0382,val_tune,4,zscore,0.75,0.0,0.25,0.5,0.443795,0.215122,0.364465,0.364465,0.180508,0.326957,0.633741,0.380402,24.328125
custom_0507,val_tune,4,zscore,1.0,0.0,0.25,0.5,0.443795,0.215122,0.364465,0.364465,0.180508,0.326957,0.633741,0.380402,24.328125
custom_0508,val_tune,4,zscore,1.0,0.0,0.25,0.75,0.443795,0.215122,0.364465,0.364465,0.180508,0.326957,0.633741,0.380402,24.328125
custom_0153,val_tune,4,zscore,0.25,0.25,0.0,0.75,0.455193,0.221795,0.371652,0.371652,0.224092,0.281717,0.635149,0.38032,24.328125
custom_0578,val_tune,4,zscore,1.0,0.75,0.0,0.75,0.45419,0.221268,0.371557,0.371557,0.229343,0.279903,0.630109,0.379785,24.375
custom_0577,val_tune,4,zscore,1.0,0.75,0.0,0.5,0.45294,0.219966,0.370307,0.370307,0.229226,0.279903,0.629989,0.379706,24.375
custom_0226,val_tune,4,zscore,0.25,1.0,0.0,0.25,0.454925,0.221289,0.369272,0.369272,0.239304,0.274127,0.625583,0.379671,24.3125
custom_0427,val_tune,4,zscore,0.75,0.5,0.0,0.5,0.45419,0.221268,0.371557,0.371557,0.228781,0.279895,0.630109,0.379595,24.375
custom_0376,val_tune,16,zscore,0.75,0.0,0.0,0.25,0.461253,0.230431,0.376139,0.376139,0.211533,0.257552,0.668705,0.379263,23.359375
custom_0501,val_tune,16,zscore,1.0,0.0,0.0,0.25,0.461253,0.230431,0.376139,0.376139,0.211533,0.257552,0.668705,0.379263,23.359375
custom_0579,val_tune,4,zscore,1.0,0.75,0.0,1.0,0.454424,0.221043,0.371253,0.371253,0.222612,0.281248,0.633532,0.379131,24.46875
custom_0381,val_tune,4,zscore,0.75,0.0,0.25,0.25,0.444497,0.216421,0.365168,0.365168,0.178234,0.327617,0.630831,0.378894,24.1875
custom_0506,val_tune,4,zscore,1.0,0.0,0.25,0.25,0.444497,0.216421,0.365168,0.365168,0.178234,0.327617,0.630831,0.378894,24.1875
custom_0251,val_tune,16,zscore,0.5,0.0,0.0,0.25,0.461018,0.229911,0.376166,0.376166,0.203724,0.258449,0.674374,0.378849,23.5
custom_0502,val_tune,16,zscore,1.0,0.0,0.0,0.5,0.461018,0.229911,0.376166,0.376166,0.203724,0.258449,0.674374,0.378849,23.5
custom_0428,val_tune,4,zscore,0.75,0.5,0.0,0.75,0.453729,0.21959,0.369864,0.369864,0.220883,0.281268,0.633883,0.378678,24.46875
custom_0351,val_tune,4,zscore,0.5,1.0,0.0,0.25,0.456597,0.224274,0.37207,0.37207,0.234419,0.277432,0.623141,0.378331,24.484375
custom_0326,val_tune,4,zscore,0.5,0.75,0.0,0.25,0.455917,0.224216,0.372294,0.372294,0.23328,0.277467,0.623747,0.378165,24.28125
custom_0476,val_tune,4,zscore,0.75,1.0,0.0,0.25,0.455917,0.224216,0.372294,0.372294,0.23328,0.277467,0.623747,0.378165,24.28125
custom_0380,val_tune,4,zscore,0.75,0.0,0.25,0.0,0.444627,0.216484,0.365283,0.365283,0.178234,0.326596,0.629289,0.37804,24.203125
custom_0505,val_tune,4,zscore,1.0,0.0,0.25,0.0,0.444627,0.216484,0.365283,0.365283,0.178234,0.326596,0.629289,0.37804,24.203125
custom_0200,val_tune,4,zscore,0.25,0.75,0.0,0.0,0.452426,0.219766,0.366519,0.366519,0.237641,0.275858,0.620354,0.377951,24.546875
custom_0451,val_tune,4,zscore,0.75,0.75,0.0,0.25,0.455535,0.223649,0.371912,0.371912,0.232685,0.277467,0.623429,0.377861,24.1875
custom_0601,val_tune,4,zscore,1.0,1.0,0.0,0.25,0.455535,0.223649,0.371912,0.371912,0.232685,0.277467,0.623429,0.377861,24.1875
custom_0576,val_tune,4,zscore,1.0,0.75,0.0,0.25,0.454401,0.222702,0.371768,0.371768,0.230331,0.271831,0.623492,0.375218,24.21875
custom_0426,val_tune,4,zscore,0.75,0.5,0.0,0.25,0.454401,0.222702,0.371768,0.371768,0.229769,0.271823,0.623492,0.375028,24.21875
custom_0001,val_tune,4,zscore,0.0,0.0,0.0,0.25,0.453693,0.220696,0.372999,0.372999,0.174631,0.30934,0.639012,0.374328,24.515625
custom_0002,val_tune,4,zscore,0.0,0.0,0.0,0.5,0.453693,0.220696,0.372999,0.372999,0.174631,0.30934,0.639012,0.374328,24.515625
custom_0003,val_tune,4,zscore,0.0,0.0,0.0,0.75,0.453693,0.220696,0.372999,0.372999,0.174631,0.30934,0.639012,0.374328,24.515625
custom_0004,val_tune,4,zscore,0.0,0.0,0.0,1.0,0.453693,0.220696,0.372999,0.372999,0.174631,0.30934,0.639012,0.374328,24.515625
custom_0279,val_tune,4,zscore,0.5,0.25,0.0,1.0,0.452967,0.219102,0.370065,0.370065,0.217304,0.270326,0.634406,0.374012,24.53125
custom_0429,val_tune,4,zscore,0.75,0.5,0.0,1.0,0.453639,0.21955,0.36981,0.36981,0.217791,0.270021,0.633909,0.373907,24.484375
custom_0278,val_tune,4,zscore,0.5,0.25,0.0,0.75,0.452772,0.218976,0.36987,0.36987,0.217304,0.270254,0.633947,0.373835,24.546875
custom_0551,val_tune,4,zscore,1.0,0.5,0.0,0.25,0.452643,0.22357,0.372221,0.372221,0.221314,0.271795,0.623194,0.372101,24.078125
custom_0175,val_tune,4,zscore,0.25,0.5,0.0,0.0,0.460747,0.227044,0.372455,0.372455,0.234942,0.263573,0.616523,0.371679,24.8125
custom_0350,val_tune,4,zscore,0.5,1.0,0.0,0.0,0.460747,0.227044,0.372455,0.372455,0.234942,0.263573,0.616523,0.371679,24.8125
custom_0325,val_tune,4,zscore,0.5,0.75,0.0,0.0,0.461651,0.227076,0.37424,0.37424,0.233782,0.263501,0.616901,0.371395,24.703125
custom_0475,val_tune,4,zscore,0.75,1.0,0.0,0.0,0.46289,0.227879,0.375294,0.375294,0.232512,0.263501,0.617019,0.371011,24.546875
logprob_plus_summac,val_tune,4,zscore,0.5,0.5,0.0,0.0,0.461839,0.227754,0.375332,0.375332,0.232165,0.263537,0.617309,0.371004,24.40625
custom_0150,val_tune,4,zscore,0.25,0.25,0.0,0.0,0.461839,0.227754,0.375332,0.375332,0.232165,0.263537,0.617309,0.371004,24.40625
custom_0300,val_tune,4,zscore,0.5,0.5,0.0,0.0,0.461839,0.227754,0.375332,0.375332,0.232165,0.263537,0.617309,0.371004,24.40625
custom_0450,val_tune,4,zscore,0.75,0.75,0.0,0.0,0.461839,0.227754,0.375332,0.375332,0.232165,0.263537,0.617309,0.371004,24.40625
custom_0575,val_tune,4,zscore,1.0,0.75,0.0,0.0,0.461839,0.227754,0.375332,0.375332,0.232165,0.263537,0.617309,0.371004,24.40625
custom_0600,val_tune,4,zscore,1.0,1.0,0.0,0.0,0.461839,0.227754,0.375332,0.375332,0.232165,0.263537,0.617309,0.371004,24.40625
custom_0277,val_tune,4,zscore,0.5,0.25,0.0,0.5,0.45048,0.219936,0.370447,0.370447,0.208843,0.2702,0.633537,0.37086,24.375
custom_0554,val_tune,4,zscore,1.0,0.5,0.0,1.0,0.45048,0.219936,0.370447,0.370447,0.208843,0.2702,0.633537,0.37086,24.375
custom_0276,val_tune,4,zscore,0.5,0.25,0.0,0.25,0.44923,0.218633,0.369197,0.369197,0.208726,0.2702,0.633417,0.370781,24.375
